log_freight_cost,freight_vs_median_ratio,is_high_cost_shipment,log_weight,vendor_delay_rate,vendor_shipment_count,is_major_vendor,country_delay_rate,country_shipment_vol,is_high_volume_country,mode_delay_rate,composite_risk_score,order_month,order_quarter,order_dayofweek,is_end_of_quarter,is_weekend_order,freight_cost_per_kg,freight_vs_vendor_avg,vendor_mode_delay_rate,lead_time_days,vendor_avg_freight,vendor_freight_std,mode_air,mode_air_charter,mode_ocean,mode_truck,is_delayed
5.8888779583328805,0.06133239517484417,0,2.70805020110221,0.2782577393808495,2778,1,0.16455696202531644,237,0,0.21675118599705545,0.5605523458975965,7.0,3.0,2.0,0,0,25.714285714285715,0.027616185804869926,0.26333841463414637,151.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08796296296296297,216,0,0.21675118599705545,0.5305781528068073,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.022727272727272728,11.0,8248.140297029704,6844.449077164376,False,False,False,False,0
8.322019802482455,0.7006306162798324,0,5.924255797414532,0.2782577393808495,2778,1,0.24535315985130113,538,0,0.21675118599705545,0.5982572381661162,7.0,3.0,2.0,0,0,11.025361930294906,0.31547349854193163,0.26333841463414637,245.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.60701195733261,0.9317208592327828,0,6.182084906716632,0.2782577393808495,2778,1,0.16666666666666666,1194,1,0.21675118599705545,0.5615368747289139,7.0,3.0,2.0,0,0,11.322732919254658,0.41952668395704734,0.26333841463414637,35.0,13035.833497923397,18090.23454960664,True,False,False,False,0
7.447850342740105,0.2922096784223263,0,3.5263605246161616,0.2782577393808495,2778,1,0.07368421052631578,95,0,0.21675118599705545,0.5181450619212726,7.0,3.0,2.0,0,0,51.974848484848486,0.131573481685941,0.26333841463414637,78.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.307049771029048,0.6902177385212589,0,6.484635235635252,0.2782577393808495,2778,1,0.10319767441860465,688,1,0.21675118599705545,0.5319180117193102,7.0,3.0,2.0,0,0,6.194709480122325,0.3107848838852826,0.26333841463414637,64.0,13035.833497923397,18090.23454960664,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.23886925795053005,0.27220625052332764,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.01642935377875137,64.0,8248.140297029704,6844.449077164376,False,False,False,True,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.23886925795053005,0.27220625052332764,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.01642935377875137,64.0,8248.140297029704,6844.449077164376,False,False,False,True,0
7.70167496636506,0.3766916454203867,0,4.406719247264253,0.09818181818181818,275,0,0.10319767441860465,688,1,0.21675118599705545,0.27305596396090803,7.0,3.0,2.0,0,0,27.296913580246915,0.30787185150140783,0.0989010989010989,103.0,7181.721840490797,14413.02800836265,True,False,False,False,0
8.677721328597745,0.9999999999999999,0,6.954638409633417,0.08454608454608455,1443,0,0.08321479374110953,1406,1,0.21675118599705545,0.5305781528068073,7.0,3.0,2.0,0,0,7.263901636359817,0.550733335353234,0.022727272727272728,21.0,8248.140297029704,6844.449077164376,False,False,False,False,0
